file,age,gender,race,service_test
27125,3,1,4,TRUE
82877,6,1,3,TRUE
9689,7,1,3,FALSE
20473,6,0,3,FALSE
25817,2,0,5,TRUE
3244,4,1,0,FALSE
13200,1,1,0,TRUE
65604,6,0,1,TRUE
36597,1,0,1,FALSE
68372,7,0,6,FALSE
35621,3,1,1,FALSE
17212,4,0,1,TRUE
73475,6,1,3,FALSE
69925,7,0,2,TRUE
19080,3,0,0,TRUE
7315,1,1,0,FALSE
64727,0,0,5,FALSE
82525,5,0,4,TRUE
37286,7,0,1,TRUE
807,2,0,6,FALSE
3296,5,0,3,TRUE
47277,3,0,0,TRUE
34873,4,0,4,TRUE
51158,5,0,6,FALSE
81902,0,1,6,FALSE
82478,3,0,0,TRUE
8367,7,0,2,TRUE
46769,3,0,1,FALSE
20281,7,0,5,FALSE
35131,4,1,3,TRUE
80520,2,0,6,FALSE
30233,3,0,2,TRUE
7192,7,0,2,FALSE
46795,0,1,4,FALSE
40431,2,1,2,FALSE
6630,4,1,5,TRUE
56203,1,0,6,FALSE
46449,0,1,6,TRUE
21657,3,0,0,TRUE
5446,2,0,0,TRUE
73011,4,0,4,TRUE
77903,5,1,6,FALSE
56445,4,0,6,FALSE
83894,3,1,5,TRUE
9758,5,0,2,TRUE
50778,1,0,3,TRUE
53214,3,1,4,FALSE
38618,3,1,5,FALSE
56089,6,1,1,FALSE
1942,5,0,2,FALSE
26572,2,0,6,FALSE
85934,1,1,6,FALSE
25344,3,1,1,TRUE
56598,3,0,1,TRUE
43922,1,1,6,FALSE
32436,6,0,6,FALSE
49621,5,0,2,FALSE
7917,5,0,2,FALSE
5140,4,1,0,FALSE
38500,1,1,3,FALSE
4665,5,1,6,FALSE
50374,1,1,0,TRUE
33610,6,1,2,FALSE
53120,7,1,6,FALSE
53084,2,0,2,FALSE
59160,7,0,0,FALSE
51261,6,1,1,FALSE
59289,5,0,3,FALSE
6143,3,0,5,TRUE
7494,2,1,0,TRUE
11415,5,0,5,TRUE
21281,0,0,6,FALSE
36826,5,0,0,TRUE
50676,7,0,0,TRUE
28752,4,1,2,FALSE
5486,7,1,5,FALSE
58580,0,1,3,TRUE
52886,5,1,0,FALSE
3970,5,1,3,FALSE
52859,3,0,1,TRUE
78114,0,1,1,FALSE
5580,7,0,2,FALSE
19903,2,1,1,TRUE
41493,1,0,1,TRUE
81148,7,0,0,TRUE
51165,5,0,4,TRUE
1828,1,1,4,FALSE
15646,5,1,6,FALSE
81786,5,0,4,TRUE
83237,6,1,3,FALSE
51503,4,0,6,FALSE
63407,5,1,1,FALSE
17688,7,0,1,TRUE
56426,2,1,2,TRUE
70311,1,0,4,TRUE
41717,5,1,0,FALSE
76497,3,1,6,FALSE
17814,0,0,2,TRUE
85840,6,1,4,FALSE
66733,1,1,3,FALSE
85269,2,1,3,TRUE
47243,1,1,4,TRUE
78929,7,0,6,TRUE
44067,6,1,5,TRUE
19670,5,1,0,TRUE
80087,6,1,5,TRUE
21190,6,1,6,FALSE
14706,4,0,6,FALSE
55443,6,0,2,FALSE
80815,3,1,2,FALSE
38925,1,1,1,FALSE
9641,6,0,2,FALSE
56001,2,1,6,TRUE
36628,1,0,0,FALSE
8274,7,1,1,FALSE
20736,2,0,2,FALSE
57309,2,1,2,TRUE
10140,4,1,6,FALSE
7640,6,1,4,FALSE
80950,3,0,6,FALSE
3419,3,0,2,FALSE
8808,1,0,1,TRUE
70078,1,1,3,FALSE
12352,2,0,5,FALSE
60774,0,0,4,TRUE
81707,6,0,6,FALSE
25569,4,0,2,TRUE
948,2,0,6,FALSE
6180,5,1,2,FALSE
65794,1,0,5,FALSE
3860,3,0,2,TRUE
15543,1,0,5,FALSE
54842,3,0,5,TRUE
39612,2,0,4,TRUE
41454,7,1,1,TRUE
44812,2,1,3,TRUE
23801,5,0,4,TRUE
65734,2,1,0,TRUE
78106,0,0,0,FALSE
37485,7,0,0,TRUE
49664,1,0,1,TRUE
72341,5,1,5,TRUE
82005,1,0,0,FALSE
76384,5,1,1,TRUE
5449,1,0,3,FALSE
67341,0,1,0,FALSE
74561,5,1,6,TRUE
24053,7,1,6,FALSE
60101,7,0,0,FALSE
81175,0,1,3,FALSE
28205,2,0,6,TRUE
16377,7,1,4,FALSE
75411,6,0,0,TRUE
26265,4,0,3,TRUE
71816,3,1,5,TRUE
10697,1,0,5,FALSE
55052,2,1,6,FALSE
36050,7,0,5,TRUE
49780,0,1,0,FALSE
74252,7,0,6,FALSE
73156,0,1,2,FALSE
35531,2,0,3,TRUE
54817,7,1,2,FALSE
25988,3,1,4,TRUE
17458,3,1,0,FALSE
12868,2,1,1,FALSE
3700,5,0,5,TRUE
20202,3,0,0,FALSE
22286,0,1,5,FALSE
4105,7,1,3,TRUE
21457,3,1,4,TRUE
13252,5,1,1,FALSE
29831,3,0,3,FALSE
25794,6,0,3,FALSE
51225,7,0,6,FALSE
57432,3,1,2,TRUE
9531,5,0,6,TRUE
48782,0,0,5,FALSE
28638,0,1,2,FALSE
28058,3,0,5,FALSE
83154,0,0,3,FALSE
65075,1,1,5,TRUE
52112,7,1,5,FALSE
19242,6,0,6,FALSE
37365,6,1,5,TRUE
79899,5,0,3,TRUE
8797,2,1,5,TRUE
50096,3,1,0,TRUE
80370,1,0,5,FALSE
82985,1,1,6,FALSE
8428,7,0,4,TRUE
59044,3,0,2,FALSE
23465,0,1,1,FALSE
45650,3,0,3,FALSE
39378,5,0,0,FALSE
55502,1,0,0,FALSE
24128,1,1,6,TRUE
17464,5,1,4,FALSE
45307,5,1,2,FALSE
71957,2,1,1,FALSE
4313,5,0,6,TRUE
18112,2,0,4,TRUE
84178,3,0,0,TRUE
79361,0,0,1,FALSE
49384,0,1,4,FALSE
12224,2,1,6,TRUE
51270,7,0,6,FALSE
54869,1,0,5,TRUE
66023,6,1,1,FALSE
83149,7,1,6,FALSE
73165,4,1,2,FALSE
63816,0,1,2,TRUE
120,7,1,4,FALSE
53328,1,1,6,FALSE
79958,6,1,0,TRUE
69246,5,1,6,FALSE
7562,1,0,3,FALSE
47563,4,0,6,FALSE
70743,3,1,2,TRUE
84182,7,1,6,FALSE
56175,5,0,1,TRUE
44794,4,1,1,TRUE
58208,6,1,3,FALSE
86305,6,0,5,FALSE
82044,1,0,4,TRUE
79715,6,1,5,TRUE
64791,3,1,2,TRUE
36062,1,1,6,TRUE
48835,3,0,1,FALSE
83753,6,0,6,FALSE
55723,3,1,6,FALSE
21116,3,0,2,TRUE
40336,6,0,1,TRUE
48984,5,1,3,TRUE
64767,5,0,4,TRUE
16831,3,0,3,FALSE
42249,0,0,3,TRUE
6407,4,0,1,TRUE
37640,1,1,1,FALSE
47955,7,0,5,TRUE
25952,7,0,4,TRUE
47953,3,0,6,FALSE
49250,2,1,3,FALSE
11157,5,0,6,FALSE
66431,3,0,6,FALSE
63093,0,0,4,TRUE
62016,0,0,5,TRUE
61236,1,0,2,FALSE
28198,0,0,3,TRUE
30129,1,1,5,FALSE
82125,6,1,2,FALSE
17176,7,0,4,TRUE
79670,3,0,2,FALSE
84896,5,0,0,FALSE
36574,2,0,3,TRUE
39223,6,0,0,TRUE
30806,6,1,3,FALSE
31293,1,1,4,TRUE
44940,1,0,3,FALSE
64209,3,1,6,TRUE
46642,0,0,0,FALSE
54285,0,1,2,FALSE
68065,3,0,1,FALSE
14773,2,0,4,TRUE
51870,7,0,0,FALSE
74431,6,1,3,TRUE
80884,6,0,6,TRUE
5201,4,1,5,TRUE
47893,7,1,0,FALSE
72608,5,0,3,TRUE
71528,1,0,2,FALSE
21975,3,0,4,TRUE
82283,3,1,1,TRUE
12170,2,0,2,FALSE
42481,0,0,3,FALSE
36438,1,1,0,FALSE
11813,6,0,0,TRUE
27430,3,0,0,FALSE
22684,5,1,1,TRUE
63865,5,0,3,TRUE
5364,0,0,5,TRUE
52680,3,1,6,TRUE
47976,0,1,3,FALSE
55069,7,1,5,TRUE
14570,2,0,2,FALSE
63799,1,1,6,TRUE
6563,2,0,3,FALSE
18844,5,1,4,FALSE
27727,7,1,2,TRUE
14975,0,1,2,FALSE
74385,2,0,5,FALSE
8080,4,0,1,TRUE
76415,2,0,3,FALSE
64683,7,1,0,TRUE
85243,2,1,5,FALSE
63063,0,0,5,FALSE
40856,6,0,3,TRUE
82597,7,1,1,TRUE
35412,1,0,5,FALSE
5396,0,1,4,FALSE
37967,1,0,0,FALSE
67081,6,0,3,FALSE
44013,1,1,2,FALSE
74958,2,0,1,FALSE
17758,3,0,2,TRUE
84890,0,0,3,FALSE
45170,2,0,0,FALSE
60940,3,0,1,FALSE
29362,1,0,4,TRUE
31693,2,1,3,FALSE
20188,3,1,3,TRUE
4580,1,1,5,FALSE
30722,1,0,6,FALSE
80242,6,1,4,FALSE
15581,0,1,6,FALSE
7470,7,1,3,FALSE
11278,2,1,2,FALSE
53101,2,1,4,TRUE
4728,0,0,5,FALSE
64284,7,1,5,TRUE
27119,2,0,4,TRUE
29659,5,1,5,TRUE
59685,0,1,1,FALSE
2835,4,0,3,FALSE
78099,2,1,2,TRUE
62123,4,1,6,FALSE
65859,0,0,0,TRUE
23371,3,0,4,TRUE
86148,0,1,4,FALSE
76393,4,0,4,TRUE
27446,4,1,6,TRUE
58183,2,0,6,TRUE
2194,1,1,5,FALSE
79531,5,1,2,TRUE
59624,1,1,0,FALSE
27158,5,1,6,FALSE
59798,3,0,0,TRUE
28068,6,0,4,TRUE
34715,5,1,4,FALSE
78677,4,1,0,TRUE
85907,5,0,3,FALSE
55019,3,1,2,TRUE
3660,3,0,5,TRUE
14468,7,1,6,FALSE
3128,0,0,0,TRUE
71077,1,0,4,TRUE
47051,7,1,4,FALSE
54966,3,0,6,FALSE
22541,6,0,1,TRUE
72772,2,0,0,FALSE
2773,5,1,0,TRUE
54493,6,1,2,FALSE
7539,1,0,1,FALSE
71972,7,0,1,TRUE
15151,0,0,6,FALSE
82185,2,1,5,TRUE
6844,4,0,2,TRUE
21649,6,1,0,FALSE
78841,5,0,2,FALSE
59282,0,1,1,FALSE
6008,2,0,6,TRUE
55683,6,0,0,FALSE
52679,4,0,5,TRUE
29227,7,0,2,FALSE
28952,1,0,6,FALSE
38166,4,0,3,FALSE
25299,1,0,0,FALSE
85540,0,0,3,FALSE
11733,3,0,5,TRUE
7949,2,1,0,TRUE
69711,7,1,5,FALSE
82457,1,1,1,TRUE
71183,5,0,2,FALSE
56356,1,0,0,TRUE
20503,5,1,4,TRUE
11578,6,0,2,FALSE
2727,4,0,0,FALSE
44000,3,0,0,TRUE
9392,2,0,6,TRUE
6168,5,1,5,FALSE
76320,7,0,2,FALSE
64802,6,1,5,TRUE
13258,5,0,4,TRUE
58592,6,1,0,TRUE
72759,1,0,2,FALSE
53279,3,1,4,TRUE
3940,2,1,6,FALSE
20671,2,0,5,TRUE
2597,0,1,1,FALSE
26676,0,1,5,FALSE
59920,3,1,1,FALSE
51973,1,1,3,TRUE
60611,3,1,0,FALSE
72707,3,0,5,FALSE
65168,3,1,2,FALSE
38346,1,0,2,TRUE
29499,4,0,3,FALSE
13470,1,1,4,TRUE
60895,5,1,1,TRUE
68870,6,1,3,FALSE
5317,4,1,1,FALSE
84532,5,1,4,TRUE
36240,3,0,5,FALSE
12052,7,0,3,TRUE
42410,6,0,1,TRUE
58816,7,0,1,FALSE
14041,1,0,0,TRUE
21970,7,0,0,TRUE
63779,2,1,6,FALSE
84554,4,0,0,TRUE
19201,3,1,1,TRUE
6091,4,1,2,FALSE
59712,5,0,4,TRUE
3018,0,0,1,FALSE
11203,6,1,5,FALSE
80313,5,0,0,TRUE
72402,0,0,6,FALSE
83947,4,1,3,TRUE
62943,0,0,5,FALSE
16664,6,0,6,TRUE
83844,6,1,0,FALSE
49073,6,1,5,TRUE
63506,2,1,3,FALSE
85826,7,1,3,FALSE
19583,0,1,2,FALSE
18087,7,1,6,FALSE
85135,4,0,1,FALSE
2919,1,1,0,FALSE
72946,4,0,3,TRUE
69167,7,1,5,FALSE
46032,2,0,4,TRUE
28041,5,1,4,FALSE
1612,5,1,1,FALSE
20435,7,0,2,FALSE
59149,4,1,4,FALSE
55428,4,0,2,TRUE
364,1,0,2,FALSE
51488,7,0,3,TRUE
57484,2,0,3,FALSE
83584,0,0,1,FALSE
60080,7,1,4,FALSE
36593,1,0,0,FALSE
18429,6,0,0,TRUE
19166,2,1,3,TRUE
2418,1,1,0,FALSE
9885,4,0,0,FALSE
61892,0,1,1,FALSE
26458,1,0,4,TRUE
362,1,1,4,TRUE
75585,3,1,1,FALSE
79794,5,1,6,FALSE
29096,7,0,3,FALSE
10341,7,1,0,TRUE
45877,3,1,2,TRUE
55656,3,0,5,FALSE
45094,3,1,4,TRUE
59519,3,1,5,TRUE
57246,4,0,3,FALSE
84898,7,1,3,FALSE
42302,2,0,6,TRUE
58493,2,0,1,FALSE
69263,2,0,0,FALSE
74345,3,1,2,TRUE
19572,6,0,5,FALSE
38501,2,1,6,TRUE
30461,1,1,4,FALSE
37378,7,1,5,TRUE
52238,4,0,4,TRUE
38123,0,0,0,FALSE
63529,0,1,6,FALSE
60140,7,0,4,TRUE
50398,3,1,4,TRUE
44457,2,1,2,FALSE
52048,2,0,5,FALSE
56799,0,0,0,TRUE
33779,1,0,5,TRUE
46784,5,0,0,FALSE
82960,7,0,1,FALSE
16600,5,0,6,FALSE
68716,4,0,3,FALSE
79041,4,0,4,TRUE
69291,2,0,3,TRUE
67726,6,1,0,FALSE
38131,5,1,2,FALSE
64702,5,1,4,FALSE
39805,4,0,3,FALSE
34257,2,1,5,FALSE
62715,2,0,6,FALSE
10998,7,1,4,FALSE
31191,4,0,3,TRUE
23895,2,0,1,TRUE
53065,2,0,2,TRUE
80575,4,0,4,TRUE
54117,7,1,2,FALSE
36855,3,0,0,TRUE
36917,2,1,2,TRUE
3789,3,1,0,FALSE
57563,0,0,3,FALSE
10185,4,0,2,TRUE
85727,5,0,0,TRUE
31342,3,0,5,TRUE
17898,5,0,2,FALSE
75536,5,1,0,TRUE
30470,1,0,1,FALSE
22313,0,0,3,TRUE
26351,5,0,6,FALSE
13309,6,1,2,FALSE
12943,3,1,1,TRUE
3031,0,1,3,FALSE
13041,0,1,4,FALSE
77790,7,0,2,TRUE
70896,1,1,1,TRUE
45171,4,0,4,TRUE
24609,1,0,4,TRUE
84860,0,1,2,TRUE
65447,2,0,0,TRUE
33257,7,1,6,FALSE
64710,6,0,0,FALSE
16938,3,0,4,TRUE
71140,6,0,4,TRUE
78270,0,1,5,FALSE
78963,6,1,2,TRUE
28096,5,0,5,TRUE
84582,5,1,2,FALSE
19495,7,1,5,FALSE
8785,0,1,4,FALSE
19875,3,0,1,FALSE
30964,4,1,1,FALSE
67856,3,1,0,FALSE
10706,5,0,2,TRUE
71292,4,0,2,TRUE
35752,6,0,5,FALSE
2424,5,0,6,TRUE
41350,6,1,3,FALSE
83806,3,1,1,TRUE
21628,4,0,4,TRUE
20844,3,1,1,TRUE
7386,5,1,0,TRUE
58626,1,0,0,FALSE
56508,2,0,4,TRUE
35701,7,1,1,FALSE
2433,7,0,1,TRUE
60637,5,0,5,FALSE
42186,3,1,3,TRUE
54472,7,1,1,FALSE
75922,7,1,6,FALSE
36623,4,1,2,TRUE
65895,5,0,3,FALSE
24826,7,0,2,FALSE
31688,7,0,1,TRUE
8877,6,1,4,FALSE
5882,2,1,5,TRUE
73974,1,0,6,TRUE
63558,3,0,5,FALSE
618,5,1,5,TRUE
86377,2,0,2,FALSE
51549,7,1,4,TRUE
3730,3,1,4,TRUE
24701,4,0,2,TRUE
59942,5,0,3,TRUE
41645,0,0,5,FALSE
85278,0,1,1,FALSE
9133,1,0,6,TRUE
47689,6,1,1,FALSE
85400,2,1,2,TRUE
48491,7,1,1,FALSE
44988,2,1,2,TRUE
35725,1,1,0,FALSE
64558,5,1,3,TRUE
64163,4,1,3,FALSE
84817,2,1,6,TRUE
83915,3,0,0,FALSE
31649,6,0,5,TRUE
42647,1,0,2,TRUE
12906,1,1,3,FALSE
65439,2,1,0,TRUE
60009,4,0,6,FALSE
10342,7,0,2,FALSE
42594,4,0,5,FALSE
72070,1,1,1,TRUE
11808,1,0,6,TRUE
66758,0,0,1,FALSE
27553,3,0,1,TRUE
13286,2,1,2,FALSE
32602,5,1,0,TRUE
10016,6,1,3,FALSE
67905,1,0,5,TRUE
12859,3,1,6,FALSE
84962,1,1,2,TRUE
14399,6,1,1,FALSE
24693,7,1,4,FALSE
84841,1,0,0,TRUE
74534,7,0,5,FALSE
11013,7,0,6,FALSE
79056,0,0,3,TRUE
47258,1,0,3,FALSE
42917,4,1,6,TRUE
9166,6,0,5,TRUE
70829,7,1,1,FALSE
63598,0,0,2,FALSE
36806,0,0,2,FALSE
57605,7,1,1,FALSE
66134,6,1,4,FALSE
28655,1,1,0,FALSE
10463,5,1,5,TRUE
46709,6,0,4,TRUE
7638,7,0,6,TRUE
17283,6,0,4,TRUE
6784,6,1,0,FALSE
74788,2,0,6,TRUE
81686,3,1,6,TRUE
6096,7,1,5,TRUE
59569,2,1,0,FALSE
60580,3,1,6,FALSE
27865,7,1,0,FALSE
43656,2,1,5,FALSE
19429,5,0,1,TRUE
44591,3,0,6,TRUE
24449,5,1,0,FALSE
27986,3,1,2,TRUE
24306,7,1,3,FALSE
42077,5,0,2,TRUE
41061,0,0,2,FALSE
6358,1,0,5,FALSE
37669,2,1,6,TRUE
22111,5,1,6,TRUE
22334,2,0,5,TRUE
36890,0,0,4,TRUE
24286,4,1,3,FALSE
47337,5,0,4,TRUE
39700,6,1,3,FALSE
71973,1,0,6,TRUE
35142,2,1,4,TRUE
58370,4,0,6,FALSE
9052,1,0,1,TRUE
33290,7,0,0,FALSE
41770,4,0,0,FALSE
57304,7,1,4,TRUE
76966,0,1,2,FALSE
24604,1,0,4,TRUE
34284,1,0,1,FALSE
74423,3,1,4,TRUE
25688,5,1,5,FALSE
82126,2,1,1,TRUE
17453,2,0,4,TRUE
20956,1,0,6,TRUE
41016,5,0,0,TRUE
8334,2,1,3,FALSE
13774,2,1,6,TRUE
43114,3,0,5,TRUE
38369,5,0,2,TRUE
4402,4,1,0,TRUE
43093,2,0,2,FALSE
6027,3,0,6,FALSE
54336,0,1,6,FALSE
78811,1,1,0,FALSE
36702,2,1,0,FALSE
84981,0,1,3,FALSE
5255,3,0,0,FALSE
58410,0,0,1,FALSE
40559,7,1,0,FALSE
69239,0,1,5,FALSE
28392,6,0,3,TRUE
44138,4,0,4,TRUE
51745,4,1,0,TRUE
21695,1,1,2,FALSE
57042,2,0,5,FALSE
76304,3,0,4,TRUE
10486,2,1,1,TRUE
12426,2,1,0,TRUE
44680,4,1,5,TRUE
82421,7,1,4,FALSE
24523,3,1,3,FALSE
55057,6,1,5,FALSE
36382,0,1,1,FALSE
86423,3,1,4,TRUE
6032,2,0,6,TRUE
70537,6,1,3,FALSE
41245,2,0,6,TRUE
10276,1,0,3,FALSE
56836,4,0,5,TRUE
43249,0,1,5,FALSE
65818,0,1,1,FALSE
80285,0,1,1,FALSE
79129,5,1,5,FALSE
25446,7,1,2,FALSE
17538,1,1,6,FALSE
38169,7,0,0,TRUE
84830,6,0,3,FALSE
5058,4,0,4,TRUE
3644,1,0,3,FALSE
1584,2,0,3,FALSE
6228,6,0,6,TRUE
52782,1,1,3,TRUE
54645,6,1,5,FALSE
22409,1,0,3,TRUE
86077,1,0,1,FALSE
12397,7,1,4,FALSE
75438,4,1,0,FALSE
70029,0,1,3,FALSE
46605,5,1,0,FALSE
15216,1,1,0,FALSE
80083,7,1,6,TRUE
11620,0,0,3,FALSE
46909,7,0,1,TRUE
21560,4,1,6,FALSE
18622,0,0,1,FALSE
53359,2,0,3,TRUE
71583,3,1,0,TRUE
20761,2,0,0,FALSE
47653,0,1,5,FALSE
86208,1,0,5,FALSE
48524,6,1,3,TRUE
51369,1,1,0,FALSE
41227,1,1,5,FALSE
27953,7,1,2,FALSE
76964,5,0,0,FALSE
37579,7,0,5,FALSE
67549,7,1,4,FALSE
8038,5,0,1,TRUE
17233,6,0,3,FALSE
57941,4,1,6,FALSE
66482,3,0,0,FALSE
49801,5,1,2,TRUE
4563,5,0,2,FALSE
13372,4,0,5,FALSE
39586,1,0,5,TRUE
31784,4,1,3,TRUE
16363,5,1,2,TRUE
85044,2,1,1,FALSE
62744,4,1,5,FALSE
75612,6,0,1,TRUE
2811,1,1,4,TRUE
36963,3,0,6,FALSE
9310,4,1,4,FALSE
14644,3,0,2,TRUE
71338,2,0,2,TRUE
21134,4,1,6,FALSE
37500,6,1,5,TRUE
37420,3,1,2,TRUE
67209,3,0,3,TRUE
31740,7,1,5,FALSE
24207,4,1,0,TRUE
59179,7,1,5,FALSE
15825,3,0,3,TRUE
40764,2,1,6,TRUE
52316,6,1,5,TRUE
14765,6,0,0,FALSE
50535,3,1,2,TRUE
43624,1,1,3,FALSE
81581,5,0,2,TRUE
27827,6,1,0,FALSE
10081,7,1,5,FALSE
66051,3,0,1,TRUE
28144,2,0,3,TRUE
74428,6,1,3,FALSE
43465,5,0,1,TRUE
63729,0,0,1,FALSE
18872,5,1,6,FALSE
62431,4,0,1,TRUE
82430,4,1,3,TRUE
12197,5,0,2,TRUE
27481,4,0,1,TRUE
37133,0,0,1,FALSE
9932,2,1,6,FALSE
56655,6,0,5,FALSE
83538,3,0,1,FALSE
11440,3,1,5,TRUE
10361,0,1,2,FALSE
32622,6,0,4,TRUE
3779,5,0,3,FALSE
6997,2,1,4,TRUE
67133,1,1,5,TRUE
6276,6,0,3,TRUE
68271,6,0,0,FALSE
28709,0,0,0,FALSE
77371,5,0,6,FALSE
8283,1,1,3,TRUE
52463,4,1,2,FALSE
41348,7,0,1,TRUE
1699,4,1,2,TRUE
46660,6,0,5,TRUE
24093,6,1,2,FALSE
2982,6,1,6,TRUE
47596,7,1,2,TRUE
48444,1,1,0,TRUE
43790,0,0,6,FALSE
33481,3,1,6,FALSE
41194,4,1,6,FALSE
8994,2,1,2,FALSE
39125,5,1,2,FALSE
84634,0,1,4,FALSE
41143,6,0,5,TRUE
34552,2,1,2,TRUE
58254,1,0,2,FALSE
31627,2,0,6,FALSE
48051,0,0,0,FALSE
37108,0,1,3,FALSE
76372,2,0,1,TRUE
21743,1,1,0,FALSE
8268,0,1,5,FALSE
18052,7,0,1,FALSE
40759,1,1,0,FALSE
50012,2,1,3,TRUE
14943,7,1,6,FALSE
12657,7,0,3,FALSE
57926,6,0,5,TRUE
37846,3,1,4,TRUE
79857,4,0,2,TRUE
59002,3,0,3,TRUE
52573,0,1,4,FALSE
63428,0,0,2,FALSE
29740,1,0,6,FALSE
25091,5,0,2,FALSE
25834,6,0,5,FALSE
11146,5,0,1,TRUE
26680,0,1,2,FALSE
57268,2,1,5,FALSE
40279,6,0,6,FALSE
72020,3,0,6,FALSE
64714,2,0,0,TRUE
21209,5,1,4,FALSE
29830,6,1,2,FALSE
65330,4,0,2,FALSE
45020,6,0,4,TRUE
56737,2,1,2,TRUE
80032,3,0,6,FALSE
68479,0,1,6,FALSE
77730,4,0,6,FALSE
52047,5,1,2,FALSE
58135,4,0,1,TRUE
14668,1,0,3,FALSE
15192,5,0,5,TRUE
19693,7,0,1,TRUE
35232,3,1,2,TRUE
50454,1,0,3,FALSE
39863,1,0,4,TRUE
18338,2,0,2,FALSE
26272,4,0,1,FALSE
43862,0,1,4,FALSE
66779,2,1,6,TRUE
45693,3,0,4,TRUE
43834,3,0,1,FALSE
85762,2,0,3,FALSE
44922,7,0,3,FALSE
12223,2,1,3,FALSE
12453,1,1,6,FALSE
59004,3,0,5,TRUE
86368,1,1,5,FALSE
36581,2,0,6,TRUE
19601,6,0,0,FALSE
69700,3,0,6,TRUE
35651,0,0,0,FALSE
18929,0,0,0,FALSE
3102,3,1,4,FALSE
34646,3,0,1,TRUE
38922,3,1,0,FALSE
9053,2,1,4,FALSE
54660,1,0,6,FALSE
38044,2,0,6,FALSE
44550,4,0,6,FALSE
60240,7,1,6,FALSE
5169,6,0,2,TRUE
61022,1,1,4,FALSE
16507,7,0,3,FALSE
17298,4,1,0,TRUE
55613,4,1,6,FALSE
62577,6,1,0,FALSE
16060,1,0,2,TRUE
38022,0,1,2,TRUE
34500,4,0,5,TRUE
47404,5,0,3,FALSE
70568,0,1,2,FALSE
40152,6,1,2,TRUE
40327,7,1,1,FALSE
53058,7,0,0,TRUE
6202,0,1,2,TRUE
64701,6,1,4,FALSE
26731,3,0,4,TRUE
21891,7,0,4,TRUE
24973,1,1,2,TRUE
73118,7,0,5,TRUE
6366,2,1,2,FALSE
36312,3,0,6,FALSE
11615,2,1,3,FALSE
30628,0,0,0,FALSE
43336,7,1,3,TRUE
8262,5,0,6,FALSE
62503,2,0,3,FALSE
68926,1,1,0,TRUE
80033,7,1,4,FALSE
11491,4,0,4,TRUE
9213,1,1,4,TRUE
63937,4,1,4,FALSE
5884,5,0,1,TRUE
10409,5,0,6,FALSE
64371,7,0,1,TRUE
16069,7,0,0,TRUE
72938,0,1,6,FALSE
32431,0,0,6,FALSE
20190,4,0,4,TRUE
72477,6,0,0,FALSE
32636,7,0,1,FALSE
18055,2,1,4,TRUE
78317,7,1,6,TRUE
81645,4,0,1,TRUE
61079,3,1,2,TRUE
29530,1,0,1,FALSE
32202,3,0,2,FALSE
86007,3,1,3,TRUE
24786,2,0,2,TRUE
63087,0,0,0,FALSE
62460,0,1,1,FALSE
70145,7,0,6,TRUE
27914,3,0,0,TRUE
48811,2,0,2,FALSE
16827,6,0,3,TRUE
13873,1,1,4,FALSE
59902,6,1,4,TRUE
60922,3,1,3,TRUE
68515,2,1,1,FALSE
15947,7,1,6,FALSE
45385,3,0,6,FALSE
2816,5,0,0,FALSE
64267,1,0,3,TRUE
48202,2,0,2,FALSE
19834,3,0,3,TRUE
36330,3,0,0,TRUE
53224,0,0,4,TRUE
24436,7,0,2,TRUE
27874,3,0,0,FALSE
49138,5,1,2,FALSE
29288,1,1,5,FALSE
63502,1,1,2,FALSE
77326,7,0,1,TRUE
37701,1,0,1,FALSE
56550,3,1,1,TRUE
35092,2,1,6,TRUE
53966,3,0,3,TRUE
6554,6,0,6,FALSE
36443,0,0,3,FALSE
83410,7,0,0,FALSE
79342,3,1,3,TRUE
18525,0,0,2,FALSE
28866,3,1,5,FALSE
27344,5,0,3,FALSE
41228,3,1,2,FALSE
13928,5,0,6,FALSE
83022,6,1,1,TRUE
31057,4,1,6,FALSE
12505,7,1,1,TRUE
18765,3,0,0,FALSE
39372,6,1,0,FALSE
40166,0,1,5,FALSE
20754,5,1,1,TRUE
54186,1,0,4,TRUE
43864,4,1,3,TRUE
33917,0,0,1,FALSE
82896,2,1,3,TRUE
18104,0,1,6,FALSE
22323,1,1,1,FALSE
77155,6,1,3,FALSE
11770,1,1,6,TRUE
34755,7,0,6,TRUE
42163,4,0,5,TRUE
56221,1,0,1,FALSE
81746,2,0,1,FALSE
43627,2,0,0,FALSE
58329,5,0,3,FALSE
27850,1,1,1,TRUE
51584,7,0,4,TRUE
24428,0,1,6,FALSE
69484,3,0,6,FALSE
38425,6,1,1,FALSE
21304,6,1,5,TRUE
44910,1,1,6,FALSE
391,1,0,1,FALSE
45056,2,1,4,TRUE
44891,5,1,5,FALSE
11939,4,0,3,FALSE
72291,1,1,5,FALSE
26076,6,1,6,TRUE
43955,3,1,0,TRUE
40473,7,1,0,TRUE
75230,7,1,3,TRUE
55334,3,1,2,FALSE
16530,0,1,5,FALSE
82569,2,1,4,TRUE
11463,3,1,1,TRUE
28827,2,1,2,TRUE
73335,6,0,2,FALSE
44307,3,0,4,TRUE
15848,3,0,0,TRUE
21414,1,1,5,TRUE
29329,5,0,5,FALSE
43215,1,0,3,FALSE
71137,4,0,1,TRUE
47032,1,0,6,FALSE
651,5,0,2,TRUE
